Technology,Year,Power_kW,Hub_m,Dia_m,X_coord,Y_coord,PS_Year,PS_Hub,PS_Dia
wind power,"2013","3000",97.58380000000,104.00000000000,4487860.25239999960,3426266.16404000020,edited,edited,edited
wind power,"2009","7500",99.21630000000,118.00000000000,4431398.35377999950,3435878.11951000010,edited,edited,edited
wind power,"2013","3000",103.39700000000,106.00000000000,4466866.75941000040,3420734.34726999980,edited,edited,edited
wind power,"2013","3000",103.39700000000,106.00000000000,4467139.99237999970,3420498.86341999980,edited,edited,edited
wind power,"2013","3000",103.07300000000,105.00000000000,4466354.47329000010,3420065.01672000020,edited,edited,edited
wind power,"2013","3000",103.01600000000,103.00000000000,4466356.66466000020,3419421.65825999990,edited,edited,edited
wind power,"2013","3000",103.01300000000,103.00000000000,4466078.97905000020,3419620.74515999990,edited,edited,edited
wind power,"2011","2200",74.60840000000,74.00000000000,4467968.93340000040,3446535.86338000000,edited,edited,edited
wind power,"2011","2200",74.59070000000,74.00000000000,4468350.06563999970,3446846.24031999990,edited,edited,edited
wind power,"2013","3000",99.80910000000,108.00000000000,4467768.84717000000,3445947.49584000000,edited,edited,edited
wind power,"2005","2300",75.80420000000,74.00000000000,4460259.89740000010,3452611.58052999990,,edited,edited
wind power,"2013","3000",100.32800000000,101.00000000000,4472955.06135000010,3415239.10484999980,edited,edited,edited
wind power,"2013","3000",99.56390000000,106.00000000000,4460999.16349000020,3422837.59072000020,edited,edited,edited
wind power,"2013","3000",99.56390000000,106.00000000000,4461371.24366000020,3422764.40586999990,edited,edited,edited
wind power,"2015","2400",99.92760000000,114.00000000000,4463448.65512999990,3449752.15943000000,edited,edited,edited
wind power,"2011","2300",89.55530000000,74.00000000000,4444390.39663999990,3430762.59602000010,edited,edited,edited
wind power,"2000","800",68.24580000000,47.00000000000,4444884.69553000010,3430889.46188999990,edited,edited,edited
wind power,"2013","3000",96.60510000000,110.00000000000,4468341.59045000000,3447193.46052999980,edited,edited,edited
wind power,"2011","2200",75.09030000000,76.00000000000,4451809.33409999960,3440034.49871000000,edited,edited,edited
wind power,"2011","2200",75.12370000000,76.00000000000,4451640.84293999990,3439808.19774999980,edited,edited,edited
wind power,"2011","2300",82.05660000000,74.00000000000,4431182.10288000010,3435263.64967999980,edited,edited,edited
wind power,"2011","2500",97.46340000000,102.00000000000,4453392.89644000030,3424960.06483000000,edited,edited,edited
wind power,"2011","2500",97.36830000000,102.00000000000,4453308.93144000040,3424558.28212000010,edited,edited,edited
wind power,"2013","3000",99.67420000000,106.00000000000,4461054.42784999960,3422451.55402000020,edited,edited,edited
wind power,"2009","2300",77.64530000000,71.00000000000,4467707.75617999960,3446429.35019000010,edited,edited,edited
wind power,"2013","3000",96.60510000000,110.00000000000,4468690.69156000020,3447375.29810999990,edited,edited,edited
wind power,"2011","2300",81.19550000000,74.00000000000,4431366.05528999960,3435512.07110999990,edited,edited,edited
wind power,"2015","2400",99.15820000000,114.00000000000,4448931.15500999990,3434578.82140999990,edited,edited,edited
wind power,"2011","2200",74.89200000000,75.00000000000,4453000.57265000050,3440244.33320000020,edited,edited,edited
wind power,"2011","2200",75.07990000000,76.00000000000,4452754.06840000020,3440029.59720999980,edited,edited,edited
wind power,"2013","3000",100.15700000000,101.00000000000,4472956.20074999980,3416376.89978000010,edited,edited,edited
wind power,"2013","3000",100.76800000000,101.00000000000,4473368.83466999980,3416439.82899999990,edited,edited,edited
wind power,"2013","3000",100.76800000000,101.00000000000,4473795.22470999970,3416506.72716999990,edited,edited,edited
wind power,"2005","600",66.49350000000,47.00000000000,4450147.03660999980,3448864.99256000020,,edited,edited
wind power,"2005","500",61.60960000000,54.00000000000,4450422.85022000040,3448764.08277999980,,edited,edited
wind power,"2005","600",66.48110000000,47.00000000000,4450462.46937999970,3448586.45909000000,,edited,edited
wind power,"2005","600",66.50820000000,47.00000000000,4450503.94309000020,3448410.96945000020,,edited,edited
wind power,"2005","600",66.50820000000,47.00000000000,4450542.42346000020,3448235.27006000000,,edited,edited
wind power,"2013","3000",99.71210000000,108.00000000000,4468007.60723999980,3446172.71812999990,edited,edited,edited
wind power,"2013","3000",97.68360000000,106.00000000000,4461772.40330000040,3424427.28394000000,edited,edited,edited
wind power,"2003","1500",91.24850000000,72.00000000000,4416132.99328000010,3376279.61436000000,edited,edited,edited
wind power,"2003","1500",91.27140000000,72.00000000000,4415998.56491999980,3376552.80195999980,edited,edited,edited
wind power,"2012","2500",120.72300000000,101.00000000000,4415850.78581000030,3376859.12673000010,edited,edited,edited
wind power,"2012","2500",120.72300000000,101.00000000000,4415702.23563000000,3377176.41876999990,edited,edited,edited
wind power,"2003","1500",91.40110000000,72.00000000000,4416445.90091999990,3376548.00744999990,edited,edited,edited
wind power,"2003","1500",91.39110000000,72.00000000000,4416312.67887999960,3376818.27305000000,edited,edited,edited
wind power,"2003","1500",91.39110000000,72.00000000000,4416173.91000000010,3377096.16825000010,edited,edited,edited
wind power,"2003","1500",91.28790000000,72.00000000000,4416037.48474000020,3377369.21584000020,edited,edited,edited
wind power,"2003","1500",91.15390000000,72.00000000000,4415871.52367000000,3377720.36377000020,edited,edited,edited
wind power,"2012","2500",120.28100000000,101.00000000000,4417077.63061000030,3379256.73688999980,edited,edited,edited
wind power,"2012","2500",120.18800000000,101.00000000000,4417136.09226000030,3378895.06284999990,edited,edited,edited
wind power,"2003","1500",91.47630000000,72.00000000000,4417250.28220999990,3378553.31960000000,edited,edited,edited
wind power,"2003","1500",91.47630000000,72.00000000000,4417230.68372000010,3377518.79342000000,edited,edited,edited
wind power,"2003","1500",91.47630000000,72.00000000000,4417116.14707999960,3377808.40473000010,edited,edited,edited
wind power,"2003","1500",91.40770000000,72.00000000000,4416958.58011000040,3377240.22410999980,edited,edited,edited
wind power,"2003","1500",91.37020000000,72.00000000000,4416823.20402999970,3377498.31589000020,edited,edited,edited
wind power,"2003","1500",91.38560000000,72.00000000000,4416512.27484999970,3377330.26776999980,edited,edited,edited
wind power,"1998","1500",78.34420000000,68.00000000000,4416659.60068999980,3377001.86445000020,,edited,edited
wind power,"1998","1500",78.34420000000,68.00000000000,4416783.51470999980,3376749.98576000010,,edited,edited
wind power,"2006","1000",65.94030000000,58.00000000000,4394509.53684000020,3376840.82396000020,,edited,edited
wind power,"2000","200",51.35770000000,35.00000000000,4393825.28290000000,3405892.14334000000,,edited,edited
wind power,"2001","200",54.87230000000,35.00000000000,4421420.54335999950,3416365.93673999980,,edited,edited
wind power,"2001","200",54.86790000000,35.00000000000,4421645.94474999980,3416438.86800999990,,edited,edited
wind power,"2001","200",54.86530000000,35.00000000000,4421729.94591000020,3416228.30566000010,,edited,edited
wind power,"2001","200",55.12110000000,35.00000000000,4421764.79208000000,3416018.30388000000,,edited,edited
wind power,"2001","600",63.11780000000,46.00000000000,4409815.03383000010,3418336.18960999980,,edited,edited
wind power,"2001","600",63.11980000000,46.00000000000,4409810.47186999950,3418486.17321000020,,edited,edited
wind power,"2001","600",63.11980000000,46.00000000000,4409649.18020999990,3418470.84021000010,,edited,edited
wind power,"2002","1500",73.15900000000,69.00000000000,4396960.43984000010,3400849.98092000000,edited,edited,edited
wind power,"2002","1500",73.22090000000,69.00000000000,4396745.54143000020,3400984.19437000020,edited,edited,edited
wind power,"2002","1500",73.12990000000,69.00000000000,4396704.87648999970,3400579.55837999980,edited,edited,edited
wind power,"2002","1500",73.14420000000,69.00000000000,4397008.48373000040,3400338.34706000010,edited,edited,edited
wind power,"2002","1500",73.14420000000,69.00000000000,4397252.62506000050,3400514.78688000000,edited,edited,edited
wind power,"2002","600",64.35860000000,45.00000000000,4403114.24081999990,3414150.23319000010,,edited,edited
wind power,"2002","600",64.35860000000,45.00000000000,4402918.20022999960,3414215.62515000020,,edited,edited
wind power,"2002","600",64.39920000000,45.00000000000,4402974.82576000040,3414436.03046000000,,edited,edited
wind power,"2002","600",64.63550000000,45.00000000000,4402954.23527000010,3414657.02566999990,,edited,edited
wind power,"2002","600",64.45000000000,45.00000000000,4403162.90682999980,3414540.41893000020,,edited,edited
wind power,"2002","600",64.39920000000,45.00000000000,4403343.44304000030,3414424.84120000010,,edited,edited
wind power,"2002","600",64.35860000000,45.00000000000,4403295.67925000000,3414235.11781999980,,edited,edited
wind power,"2001","1500",72.29170000000,68.00000000000,4423504.23926000020,3425553.14839000020,edited,edited,edited
wind power,"2001","1500",72.22520000000,68.00000000000,4423346.78717000040,3424914.77536999990,edited,edited,edited
wind power,"2001","1500",73.27940000000,67.00000000000,4388564.92698000000,3427202.70140000010,edited,edited,edited
wind power,"2001","1500",73.34680000000,67.00000000000,4387732.34205000010,3427028.89080999980,edited,edited,edited
wind power,"2001","1500",73.19040000000,68.00000000000,4387878.85133999960,3427366.81796000010,edited,edited,edited
wind power,"2001","1800",65.91850000000,70.00000000000,4410386.40914000010,3420097.79827000010,,edited,edited
wind power,"2001","1800",65.88330000000,70.00000000000,4410766.65531000030,3420007.26244000020,,edited,edited
wind power,"2001","1800",65.96200000000,70.00000000000,4411113.02969999980,3419956.43108000000,,edited,edited
wind power,"2001","1800",66.01870000000,70.00000000000,4411489.04726000040,3420068.00719999990,,edited,edited
wind power,"2001","1800",65.92860000000,70.00000000000,4410851.65830999990,3420336.88748000000,,edited,edited
wind power,"2001","1800",65.99730000000,70.00000000000,4411232.08478000020,3420286.44514000000,,edited,edited
wind power,"2001","1800",66.00720000000,70.00000000000,4411270.88972000030,3420731.06841999990,,edited,edited
wind power,"2001","1800",66.04240000000,70.00000000000,4411552.12971000000,3420651.61524999980,,edited,edited
wind power,"2001","1500",72.23520000000,68.00000000000,4423858.25858999980,3425024.83164000000,edited,edited,edited
wind power,"2001","1500",72.23520000000,68.00000000000,4423585.42552000000,3424970.60776000000,edited,edited,edited
wind power,"1996","600",51.51310000000,44.00000000000,4401395.47932999950,3392570.09679999990,,edited,edited
wind power,"1996","600",51.51310000000,44.00000000000,4401621.05255999970,3392625.98576000010,,edited,edited
wind power,"1996","600",51.43120000000,44.00000000000,4401781.72463999970,3392735.44178000000,,edited,edited
wind power,"1996","600",51.30530000000,44.00000000000,4401596.15935999990,3392851.69212999990,,edited,edited
wind power,"1996","600",50.72130000000,44.00000000000,4401785.05169999970,3392973.14595999990,,edited,edited
wind power,"2006","2000",87.52080000000,86.00000000000,4378780.30561000020,3419515.18041000000,edited,edited,edited
wind power,"2006","2000",87.61330000000,86.00000000000,4378599.31372000000,3419168.83637000020,edited,edited,edited
wind power,"2006","2000",87.50610000000,86.00000000000,4378961.89199000040,3419313.56709000000,edited,edited,edited
wind power,"2006","2000",87.48710000000,86.00000000000,4379126.72477000020,3419093.74431000000,edited,edited,edited
wind power,"2006","2000",87.76980000000,86.00000000000,4379441.96882999970,3419270.20729999990,edited,edited,edited
wind power,"2006","2000",87.76980000000,86.00000000000,4379371.48763000030,3418976.72138000000,edited,edited,edited
wind power,"2006","2000",87.79880000000,86.00000000000,4379762.77563999970,3419126.47703000020,edited,edited,edited
wind power,"2006","2000",88.60960000000,85.00000000000,4380064.29997000010,3418758.98106000010,edited,edited,edited
wind power,"2013","2300",85.68630000000,79.00000000000,4378878.93812000010,3418927.03614000000,edited,edited,edited
wind power,"2001","1500",69.91200000000,70.00000000000,4400129.13815999960,3414084.88744999980,edited,edited,edited
wind power,"2001","600",59.76810000000,46.00000000000,4407360.20753999990,3399244.71518999990,,edited,edited
wind power,"2001","600",59.81690000000,46.00000000000,4407241.95144999960,3399102.15482999990,,edited,edited
wind power,"2001","600",59.81690000000,46.00000000000,4407126.47714999970,3398962.79417000010,,edited,edited
wind power,"2001","600",59.81060000000,46.00000000000,4407005.94615999980,3398824.08241999990,,edited,edited
wind power,"2001","600",59.80110000000,46.00000000000,4406886.34221000040,3398686.43676000000,,edited,edited
wind power,"2001","600",59.81690000000,46.00000000000,4407648.51979000030,3399078.55152999980,,edited,edited
wind power,"2001","600",59.81060000000,46.00000000000,4407518.61596000010,3398902.10714000000,,edited,edited
wind power,"2001","600",59.81060000000,46.00000000000,4407395.20299000010,3398733.13194000020,,edited,edited
wind power,"2002","1500",73.23520000000,69.00000000000,4397492.40876000000,3400952.43120000000,edited,edited,edited
wind power,"2002","1500",74.15220000000,69.00000000000,4396986.15048999990,3401395.84529000010,edited,edited,edited
wind power,"2008","2000",82.69100000000,83.00000000000,4404946.51413000000,3410279.90137000010,edited,edited,edited
wind power,"2008","2000",82.75020000000,83.00000000000,4405337.48089999980,3410250.22739000010,edited,edited,edited
wind power,"2008","2000",82.51850000000,83.00000000000,4404983.97513000020,3411071.10596999990,edited,edited,edited
